edificio,nome,via,cluster,anello,lat,lon,MWh_SH,MWh_ACS,consumo_annuo_MWh,tipo_utenza,area_m2
PRIV_2417,Via Ronchi dei Legionari 4,Via Ronchi dei Legionari,Zona 5 - Ovest,6,46.165553,12.687322,37.247,6.573,43.82,Privato (potenziale),
PRIV_2418,Edificio 2417,,Zona 5 - Ovest,6,46.165509,12.687757,12.97,2.29,15.260000000000002,Privato (potenziale),
PRIV_2419,Via Gorizia 19,Via Gorizia,Zona 5 - Ovest,6,46.165319,12.687991,30.464,5.376,35.839999999999996,Privato (potenziale),
PRIV_2420,Edificio 2419,,Zona 5 - Ovest,6,46.165114,12.687449,32.725,5.775,38.5,Privato (potenziale),
PRIV_2421,Via Gorizia 13,Via Gorizia,Zona 5 - Ovest,6,46.165275,12.687689,53.074,9.366,62.44,Privato (potenziale),
PRIV_2422,Via Ronchi dei Legionari 3,Via Ronchi dei Legionari,Zona 5 - Ovest,6,46.165286,12.686939,35.581,6.279,41.86,Privato (potenziale),
PRIV_2423,Via Vittorio Veneto 46,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164814,12.688917,38.08,6.72,44.8,Privato (potenziale),
PRIV_2424,Via Vittorio Veneto 48,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164793,12.688688,27.727,4.893,32.62,Privato (potenziale),
PRIV_2425,Edificio 2424,,Zona 5 - Ovest,6,46.165022,12.688671,60.095,10.605,70.7,Privato (potenziale),
PRIV_2426,Via Gorizia 14,Via Gorizia,Zona 5 - Ovest,6,46.16521,12.688644,69.139,12.201,81.34,Privato (potenziale),
PRIV_2427,Via Gorizia 12,Via Gorizia,Zona 5 - Ovest,6,46.165073,12.688226,68.068,12.012,80.08,Privato (potenziale),
PRIV_2428,Edificio 2427,,Zona 5 - Ovest,6,46.164895,12.688566,11.9,2.1,14.0,Privato (potenziale),
PRIV_2429,Edificio 2428,,Zona 5 - Ovest,6,46.16496,12.688855,19.754,3.486,23.240000000000002,Privato (potenziale),
PRIV_2430,Edificio 2429,,Zona 5 - Ovest,6,46.164827,12.687936,29.869,5.271,35.14,Privato (potenziale),
PRIV_2431,Via Vittorio Veneto 60,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164775,12.687694,21.658,3.823,25.481,Privato (potenziale),
PRIV_2432,Edificio 2431,,Zona 5 - Ovest,6,46.164553,12.687531,10.115,1.784,11.899000000000001,Privato (potenziale),
PRIV_2433,Via Gorizia 2,Via Gorizia,Zona 5 - Ovest,6,46.16462,12.687386,16.065,2.835,18.900000000000002,Privato (potenziale),
PRIV_2434,Via Gorizia 10,Via Gorizia,Zona 5 - Ovest,6,46.164786,12.687261,18.564,3.275,21.839,Privato (potenziale),
PRIV_2435,Via Vittorio Veneto 72,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164612,12.687141,82.705,14.595,97.3,Privato (potenziale),
PRIV_2436,Via Vittorio Veneto 29,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164889,12.691051,22.729,4.011,26.74,Privato (potenziale),
PRIV_2437,Via Vittorio Veneto 53,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164616,12.69115,54.383,9.597,63.980000000000004,Privato (potenziale),
PRIV_2438,Via Vittorio Veneto 55,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164635,12.690879,29.631,5.229,34.86,Privato (potenziale),
PRIV_2439,Via Vittorio Veneto 65,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164515,12.690533,71.638,12.642,84.28,Privato (potenziale),
PRIV_2440,Via Vittorio Veneto 59,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164782,12.690667,56.763,10.017,66.78,Privato (potenziale),
PRIV_2441,Via Vittorio Veneto 67,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164673,12.690216,55.454,9.786,65.24,Privato (potenziale),
PRIV_2442,Edificio 2441,,Zona 5 - Ovest,6,46.164529,12.685418,6.307,1.115,7.422000000000001,Privato (potenziale),
PRIV_2443,Via Giuseppe Mazzini 27,Via Giuseppe Mazzini,Zona 5 - Ovest,6,46.16376,12.685454,158.865,28.035,186.9,Privato (potenziale),
PRIV_2444,Via Dalmazia 10,Via Dalmazia,Zona 5 - Ovest,6,46.163498,12.686023,175.882,31.038,206.92000000000002,Privato (potenziale),
PRIV_2445,Edificio 2444,,Zona 5 - Ovest,6,46.163366,12.686304,7.973,1.406,9.379,Privato (potenziale),
PRIV_2446,Via Dalmazia 16,Via Dalmazia,Zona 5 - Ovest,6,46.163287,12.686323,10.948,1.93,12.878,Privato (potenziale),
PRIV_2447,Via Dalmazia 18,Via Dalmazia,Zona 5 - Ovest,6,46.163087,12.68635,43.078,7.602,50.68000000000001,Privato (potenziale),
PRIV_2448,Edificio 2447,,Zona 5 - Ovest,6,46.162985,12.686187,11.067,1.952,13.019,Privato (potenziale),
PRIV_2449,Via Dalmazia 20,Via Dalmazia,Zona 5 - Ovest,6,46.163059,12.686056,17.731,3.128,20.859,Privato (potenziale),
PRIV_2450,Edificio 2449,,Zona 5 - Ovest,6,46.163018,12.685858,13.328,2.353,15.681,Privato (potenziale),
PRIV_2451,Via Dalmazia 24,Via Dalmazia,Zona 5 - Ovest,6,46.16297,12.68566,26.656,4.704,31.36,Privato (potenziale),
PRIV_2452,Edificio 2451,,Zona 5 - Ovest,6,46.162744,12.68572,8.925,1.574,10.499,Privato (potenziale),
PRIV_2453,Via Dalmazia 26,Via Dalmazia,Zona 5 - Ovest,6,46.162836,12.686402,36.652,6.468,43.120000000000005,Privato (potenziale),
PRIV_2454,Via Dalmazia 30,Via Dalmazia,Zona 5 - Ovest,6,46.162622,12.686415,80.444,14.196,94.64,Privato (potenziale),
PRIV_2455,Edificio 2454,,Zona 5 - Ovest,6,46.162735,12.686158,14.042,2.479,16.521,Privato (potenziale),
PRIV_2456,Edificio 2455,,Zona 5 - Ovest,6,46.162394,12.686398,20.23,3.57,23.8,Privato (potenziale),
PRIV_2457,Via Dalmazia 42,Via Dalmazia,Zona 5 - Ovest,6,46.162296,12.686688,23.8,4.2,28.0,Privato (potenziale),
PRIV_2458,Via Dalmazia 44,Via Dalmazia,Zona 5 - Ovest,6,46.162117,12.686771,38.318,6.762,45.08,Privato (potenziale),
PRIV_2459,Via Cellina 4,Via Cellina,Zona 5 - Ovest,6,46.162011,12.686492,35.105,6.195,41.3,Privato (potenziale),
PRIV_2460,Edificio 2459,,Zona 5 - Ovest,6,46.162112,12.686271,27.727,4.893,32.62,Privato (potenziale),
PRIV_2461,Via Cellina 10,Via Cellina,Zona 5 - Ovest,6,46.161977,12.68607,40.46,7.14,47.6,Privato (potenziale),
PRIV_2462,Via della Repubblica 118,Via della Repubblica,Zona 5 - Ovest,6,46.161233,12.685901,31.297,5.523,36.82,Privato (potenziale),
PRIV_2463,Via della Repubblica 120,Via della Repubblica,Zona 5 - Ovest,6,46.160878,12.685969,54.859,9.681,64.54,Privato (potenziale),
PRIV_2464,Via Cellina 21,Via Cellina,Zona 5 - Ovest,6,46.161169,12.685484,33.082,5.838,38.92,Privato (potenziale),
PRIV_2465,Via della Repubblica 124,Via della Repubblica,Zona 5 - Ovest,6,46.160764,12.685646,34.748,6.132,40.879999999999995,Privato (potenziale),
PRIV_2466,Via Cellina 5,Via Cellina,Zona 5 - Ovest,6,46.161541,12.686708,24.752,4.368,29.119999999999997,Privato (potenziale),
PRIV_2467,Via Dalmazia 52,Via Dalmazia,Zona 5 - Ovest,6,46.161233,12.687107,33.082,5.838,38.92,Privato (potenziale),
PRIV_2468,Via Dalmazia 54,Via Dalmazia,Zona 5 - Ovest,6,46.161031,12.687107,31.892,5.628,37.519999999999996,Privato (potenziale),
PRIV_2469,Via della Repubblica 108,Via della Repubblica,Zona 5 - Ovest,6,46.1609,12.686924,35.938,6.342,42.28,Privato (potenziale),
PRIV_2470,Via Dalmazia 56,Via Dalmazia,Zona 5 - Ovest,6,46.160808,12.687161,35.819,6.321,42.14,Privato (potenziale),
PRIV_2471,Via Dalmazia 1,Via Dalmazia,Zona 5 - Ovest,6,46.164035,12.686413,299.285,52.815,352.1,Privato (potenziale),
PRIV_2472,Via Giuseppe Mazzini 3,Via Giuseppe Mazzini,Zona 5 - Ovest,6,46.164386,12.686824,54.74,9.66,64.4,Privato (potenziale),
PRIV_2473,Vicolo Monte Sabotino 11,Vicolo Monte Sabotino,Zona 5 - Ovest,6,46.164039,12.687107,151.725,26.775,178.5,Privato (potenziale),
PRIV_2474,Edificio 2473,,Zona 5 - Ovest,6,46.163901,12.68706,10.115,1.784,11.899000000000001,Privato (potenziale),
PRIV_2475,Via Vittorio Veneto 97,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164363,12.687507,13.804,2.437,16.241,Privato (potenziale),
PRIV_2476,Via Vittorio Veneto 95,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164228,12.687555,31.773,5.607,37.38,Privato (potenziale),
PRIV_2477,Edificio 2476,,Zona 5 - Ovest,6,46.16427,12.687416,7.973,1.406,9.379,Privato (potenziale),
PRIV_2478,Via Vittorio Veneto 93,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164334,12.687882,26.299,4.641,30.939999999999998,Privato (potenziale),
PRIV_2479,Edificio 2478,,Zona 5 - Ovest,6,46.164085,12.688196,11.305,1.994,13.299,Privato (potenziale),
PRIV_2480,Via Santi Vito e Modesto 4,Via Santi Vito e Modesto,Zona 5 - Ovest,6,46.163758,12.6883,75.208,13.272,88.48,Privato (potenziale),
PRIV_2481,Vicolo Monte Sabotino 10,Vicolo Monte Sabotino,Zona 5 - Ovest,6,46.16383,12.687709,112.931,19.929,132.85999999999999,Privato (potenziale),
PRIV_2482,Edificio 2481,,Zona 5 - Ovest,6,46.16364,12.687658,5.831,1.031,6.862,Privato (potenziale),
PRIV_2483,Edificio 2482,,Zona 5 - Ovest,6,46.1637,12.687141,26.418,4.662,31.08,Privato (potenziale),
PRIV_2484,Via Dalmazia 11,Via Dalmazia,Zona 5 - Ovest,6,46.163667,12.68669,119.357,21.063,140.42,Privato (potenziale),
PRIV_2485,Via Centis 14,Via Centis,Zona 5 - Ovest,6,46.163513,12.687857,87.703,15.477,103.18,Privato (potenziale),
PRIV_2486,Via Dalmazia 19,Via Dalmazia,Zona 5 - Ovest,6,46.1634,12.687427,31.773,5.607,37.38,Privato (potenziale),
PRIV_2487,Via Dalmazia 21,Via Dalmazia,Zona 5 - Ovest,6,46.163364,12.6872,21.063,3.718,24.781,Privato (potenziale),
PRIV_2488,Edificio 2487,,Zona 5 - Ovest,6,46.163228,12.687501,22.967,4.053,27.02,Privato (potenziale),
PRIV_2489,Via Dalmazia 25,Via Dalmazia,Zona 5 - Ovest,6,46.163368,12.68677,31.892,5.628,37.519999999999996,Privato (potenziale),
PRIV_2490,Via Dalmazia 27,Via Dalmazia,Zona 5 - Ovest,6,46.163305,12.686544,15.946,2.814,18.759999999999998,Privato (potenziale),
PRIV_2491,Edificio 2490,,Zona 5 - Ovest,6,46.162945,12.68672,21.776,3.843,25.619,Privato (potenziale),
PRIV_2492,Via Divisione Julia 88,Via Divisione Julia,Zona 5 - Ovest,6,46.162541,12.687176,76.398,13.482,89.88,Privato (potenziale),
PRIV_2493,Edificio 2492,,Zona 5 - Ovest,6,46.162547,12.687436,11.424,2.015,13.439,Privato (potenziale),
PRIV_2494,Edificio 2493,,Zona 5 - Ovest,6,46.162271,12.686961,9.163,1.616,10.779,Privato (potenziale),
PRIV_2495,Via Divisione Julia 78,Via Divisione Julia,Zona 5 - Ovest,6,46.162937,12.68827,32.249,5.691,37.940000000000005,Privato (potenziale),
PRIV_2496,Via Divisione Julia 80,Via Divisione Julia,Zona 5 - Ovest,6,46.162816,12.687717,72.59,12.81,85.4,Privato (potenziale),
PRIV_2497,Via Santi Vito e Modesto 13,Via Santi Vito e Modesto,Zona 5 - Ovest,6,46.163392,12.688998,105.791,18.669,124.46,Privato (potenziale),
PRIV_2498,Via Santi Vito e Modesto 12,Via Santi Vito e Modesto,Zona 5 - Ovest,6,46.163284,12.68861,78.421,13.839,92.26,Privato (potenziale),
PRIV_2499,Via Centis 3,Via Centis,Zona 5 - Ovest,6,46.163513,12.689298,52.717,9.303,62.019999999999996,Privato (potenziale),
PRIV_2500,Via Divisione Julia 54,Via Divisione Julia,Zona 5 - Ovest,6,46.163615,12.689732,38.437,6.783,45.22,Privato (potenziale),
PRIV_2501,Via Divisione Julia 56,Via Divisione Julia,Zona 5 - Ovest,6,46.163143,12.689841,21.896,3.865,25.761000000000003,Privato (potenziale),
PRIV_2502,Via Divisione Julia 58,Via Divisione Julia,Zona 5 - Ovest,6,46.163044,12.68959,36.414,6.426,42.84,Privato (potenziale),
PRIV_2503,Via Divisione Julia 68,Via Divisione Julia,Zona 5 - Ovest,6,46.162979,12.689102,36.771,6.489,43.26,Privato (potenziale),
PRIV_2504,Via Divisione Julia 74,Via Divisione Julia,Zona 5 - Ovest,6,46.162784,12.688702,68.782,12.138,80.92,Privato (potenziale),
PRIV_2505,Via Centis 10,Via Centis,Zona 5 - Ovest,6,46.163912,12.689196,32.249,5.691,37.940000000000005,Privato (potenziale),
PRIV_2506,Via Centis 12,Via Centis,Zona 5 - Ovest,6,46.163788,12.68881,47.124,8.316,55.440000000000005,Privato (potenziale),
PRIV_2507,Via Santi Vito e Modesto 5,Via Santi Vito e Modesto,Zona 5 - Ovest,6,46.163975,12.688669,33.796,5.964,39.76,Privato (potenziale),
PRIV_2508,Via Santi Vito e Modesto 3,Via Santi Vito e Modesto,Zona 5 - Ovest,6,46.164171,12.688548,37.247,6.573,43.82,Privato (potenziale),
PRIV_2509,Via Centis 8,Via Centis,Zona 5 - Ovest,6,46.164237,12.688922,33.082,5.838,38.92,Privato (potenziale),
PRIV_2510,Edificio 2509,,Zona 5 - Ovest,6,46.164465,12.688493,30.94,5.46,36.4,Privato (potenziale),
PRIV_2511,Via Vittorio Veneto 77,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164497,12.688984,88.297,15.582,103.87899999999999,Privato (potenziale),
PRIV_2512,Edificio 2511,,Zona 5 - Ovest,6,46.164334,12.689168,13.328,2.353,15.681,Privato (potenziale),
PRIV_2513,Via Vittorio Veneto 75,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164508,12.689526,28.441,5.019,33.46,Privato (potenziale),
PRIV_2514,Via Vittorio Veneto 73,Via Vittorio Veneto,Zona 5 - Ovest,6,46.164617,12.689791,33.915,5.986,39.900999999999996,Privato (potenziale),
PRIV_2515,Via Dalmazia 58,Via Dalmazia,Zona 5 - Ovest,6,46.160294,12.687186,42.245,7.455,49.699999999999996,Privato (potenziale),
PRIV_2516,Via Dalmazia 60,Via Dalmazia,Zona 5 - Ovest,6,46.159433,12.687043,49.266,8.694,57.96,Privato (potenziale),
PRIV_2517,Via Dalmazia 55,Via Dalmazia,Zona 5 - Ovest,6,46.159002,12.687329,29.869,5.271,35.14,Privato (potenziale),
PRIV_2518,Edificio 2517,,Zona 5 - Ovest,6,46.158857,12.687426,8.33,1.469,9.799,Privato (potenziale),
PRIV_2519,Via Ciro di Pers 8,Via Ciro di Pers,Zona 5 - Ovest,6,46.158942,12.688226,39.27,6.93,46.2,Privato (potenziale),
PRIV_2520,Via Ciro di Pers 6,Via Ciro di Pers,Zona 5 - Ovest,6,46.159562,12.688365,34.153,6.027,40.18,Privato (potenziale),
PRIV_2521,Via della Repubblica 97,Via della Repubblica,Zona 5 - Ovest,6,46.160576,12.688376,30.226,5.334,35.56,Privato (potenziale),
PRIV_2522,Via della Repubblica 89,Via della Repubblica,Zona 5 - Ovest,6,46.160552,12.689372,40.579,7.161,47.74,Privato (potenziale),
PRIV_2523,Via Ciro di Pers 14,Via Ciro di Pers,Zona 5 - Ovest,6,46.159512,12.68951,32.963,5.817,38.78,Privato (potenziale),
PRIV_2524,Via Divisione Julia 33,Via Divisione Julia,Zona 5 - Ovest,6,46.16289,12.6905,28.203,4.977,33.18,Privato (potenziale),
PRIV_2525,Edificio 2524,,Zona 5 - Ovest,6,46.162776,12.6906,10.829,1.91,12.739,Privato (potenziale),
PRIV_2526,Via Divisione Julia 31,Via Divisione Julia,Zona 5 - Ovest,6,46.16249,12.690691,50.218,8.862,59.080000000000005,Privato (potenziale),
PRIV_2527,Via Tagliamento 2,Via Tagliamento,Zona 5 - Ovest,6,46.162041,12.690905,34.748,6.132,40.879999999999995,Privato (potenziale),
PRIV_2528,Via Tagliamento 4,Via Tagliamento,Zona 5 - Ovest,6,46.161562,12.691079,31.416,5.544,36.96,Privato (potenziale),
PRIV_2529,Via della Repubblica 82,Via della Repubblica,Zona 5 - Ovest,6,46.161679,12.69151,33.915,5.986,39.900999999999996,Privato (potenziale),
PRIV_2530,Via Divisione Julia 55,Via Divisione Julia,Zona 5 - Ovest,6,46.162681,12.68923,23.919,4.221,28.14,Privato (potenziale),
PRIV_2531,Vicolo Camin 15,Vicolo Camin,Zona 5 - Ovest,6,46.162416,12.689177,30.226,5.334,35.56,Privato (potenziale),
PRIV_2532,Via Divisione Julia 59,Via Divisione Julia,Zona 5 - Ovest,6,46.162603,12.688909,28.441,5.019,33.46,Privato (potenziale),
PRIV_2533,Via Divisione Julia 61,Via Divisione Julia,Zona 5 - Ovest,6,46.162496,12.688612,22.967,4.053,27.02,Privato (potenziale),
PRIV_2534,Via Divisione Julia 63,Via Divisione Julia,Zona 5 - Ovest,6,46.162441,12.688314,56.525,9.976,66.501,Privato (potenziale),
PRIV_2535,Via Divisione Julia 65,Via Divisione Julia,Zona 5 - Ovest,6,46.1623,12.688249,25.823,4.557,30.380000000000003,Privato (potenziale),
PRIV_2536,Vicolo Camin 5,Vicolo Camin,Zona 5 - Ovest,6,46.162237,12.687923,61.285,10.815,72.1,Privato (potenziale),
PRIV_2537,Via Dalmazia 43,Via Dalmazia,Zona 5 - Ovest,6,46.162101,12.687234,24.395,4.305,28.7,Privato (potenziale),
PRIV_2538,Via Dalmazia 45,Via Dalmazia,Zona 5 - Ovest,6,46.161934,12.687753,45.934,8.106,54.04,Privato (potenziale),
PRIV_2539,Vicolo Camin 10,Vicolo Camin,Zona 5 - Ovest,6,46.162047,12.688458,31.892,5.628,37.519999999999996,Privato (potenziale),
PRIV_2540,Vicolo Camin 16,Vicolo Camin,Zona 5 - Ovest,6,46.162093,12.689023,31.297,5.523,36.82,Privato (potenziale),
PRIV_2541,Via Tagliamento 24,Via Tagliamento,Zona 5 - Ovest,6,46.161707,12.688768,30.821,5.439,36.260000000000005,Privato (potenziale),
PRIV_2542,Via Tagliamento 23,Via Tagliamento,Zona 5 - Ovest,6,46.161466,12.687883,21.776,3.843,25.619,Privato (potenziale),
PRIV_2543,Edificio 2542,,Zona 5 - Ovest,6,46.161093,12.687912,33.558,5.922,39.48,Privato (potenziale),
PRIV_2544,Edificio 2543,,Zona 5 - Ovest,6,46.161233,12.688206,100.555,17.745,118.30000000000001,Privato (potenziale),
PRIV_2545,Edificio 2544,,Zona 5 - Ovest,6,46.161088,12.687722,10.591,1.867,12.457999999999998,Privato (potenziale),
PRIV_2546,Edificio 2545,,Zona 5 - Ovest,6,46.161118,12.688944,28.084,4.956,33.04,Privato (potenziale),
PRIV_2547,Via Tagliamento 11,Via Tagliamento,Zona 5 - Ovest,6,46.161335,12.688896,41.293,7.287,48.58,Privato (potenziale),
PRIV_2548,Via Tagliamento 9,Via Tagliamento,Zona 5 - Ovest,6,46.161368,12.689133,40.103,7.077,47.18,Privato (potenziale),
PRIV_2549,Via della Repubblica 94,Via della Repubblica,Zona 5 - Ovest,6,46.161185,12.689231,26.656,4.704,31.36,Privato (potenziale),
PRIV_2550,Via della Repubblica 88,Via della Repubblica,Zona 5 - Ovest,6,46.161297,12.689777,57.239,10.101,67.34,Privato (potenziale),
PRIV_2551,Via Tagliamento 14,Via Tagliamento,Zona 5 - Ovest,6,46.161585,12.690072,29.869,5.271,35.14,Privato (potenziale),
PRIV_2552,Via della Repubblica 128,Via della Repubblica,Zona 5 - Ovest,6,46.160975,12.685092,30.226,5.334,35.56,Privato (potenziale),
PRIV_2553,Via della Repubblica 126,Via della Repubblica,Zona 5 - Ovest,6,46.160785,12.685367,36.295,6.405,42.7,Privato (potenziale),
PRIV_2554,Via Cellina 23,Via Cellina,Zona 5 - Ovest,6,46.161191,12.685244,37.961,6.699,44.66,Privato (potenziale),
PRIV_2555,Edificio 2554,,Zona 5 - Ovest,6,46.161428,12.685155,28.203,4.977,33.18,Privato (potenziale),
PRIV_2556,Edificio 2555,,Zona 5 - Ovest,6,46.165423,12.6911,32.963,5.817,38.78,Privato (potenziale),
PRIV_2557,Via Vittorio Veneto 14,Via Vittorio Veneto,Zona 5 - Ovest,6,46.165673,12.693552,13.328,2.353,15.681,Privato (potenziale),
PRIV_2558,Via della Repubblica 116,Via della Repubblica,Zona 5 - Ovest,6,46.16074,12.686417,15.47,2.73,18.2,Privato (potenziale),
PRIV_2559,Edificio 2558,,Zona 5 - Ovest,6,46.161776,12.691561,18.088,3.191,21.279,Privato (potenziale),
PRIV_2560,Edificio 2559,,Zona 5 - Ovest,6,46.165044,12.692342,11.662,2.058,13.72,Privato (potenziale),
PRIV_2561,Edificio 2560,,Zona 5 - Ovest,6,46.160536,12.689214,18.564,3.275,21.839,Privato (potenziale),
PRIV_2562,Edificio 2561,,Zona 5 - Ovest,6,46.1608,12.69049,6.783,1.199,7.982,Privato (potenziale),
PRIV_2563,Edificio 2562,,Zona 5 - Ovest,6,46.161021,12.691883,5.95,1.052,7.002000000000001,Privato (potenziale),
PRIV_2564,Edificio 2563,,Zona 5 - Ovest,6,46.160925,12.692335,5.474,0.968,6.442,Privato (potenziale),
PRIV_2565,Via Antonino di Prampero 22,Via Antonino di Prampero,Zona 5 - Ovest,6,46.161181,12.694157,11.662,2.058,13.72,Privato (potenziale),
PRIV_2566,Edificio 2565,,Zona 5 - Ovest,6,46.160545,12.694044,5.236,0.925,6.161,Privato (potenziale),
PRIV_2567,Via Bruna 18,Via Bruna,Zona 5 - Ovest,6,46.164993,12.694604,100.555,17.745,118.30000000000001,Privato (potenziale),
PRIV_2568,Edificio 2567,,Zona 5 - Ovest,6,46.164606,12.695557,14.28,2.521,16.801,Privato (potenziale),
PRIV_2569,Edificio 2568,,Zona 5 - Ovest,6,46.164542,12.695439,6.901,1.219,8.12,Privato (potenziale),
PRIV_2570,Edificio 2569,,Zona 5 - Ovest,6,46.164182,12.695909,10.472,1.847,12.318999999999999,Privato (potenziale),
PRIV_2571,Edificio 2570,,Zona 5 - Ovest,6,46.162733,12.694543,7.616,1.343,8.959,Privato (potenziale),
PRIV_2572,Via Bruna 59,Via Bruna,Zona 4 - Centro,6,46.162721,12.696742,37.961,6.699,44.66,Privato (potenziale),
PRIV_2573,Edificio 2572,,Zona 4 - Centro,6,46.163951,12.697522,5.593,0.989,6.582,Privato (potenziale),
PRIV_2574,Edificio 2573,,Zona 4 - Centro,6,46.163711,12.697629,7.973,1.406,9.379,Privato (potenziale),
PRIV_2575,Edificio 2574,,Zona 4 - Centro,6,46.163166,12.698145,13.804,2.437,16.241,Privato (potenziale),
PRIV_2576,Via Angelo dal Mistro 114,Via Angelo dal Mistro,Zona 5 - Ovest,6,46.163057,12.67755,44.744,7.896,52.64,Privato (potenziale),
PRIV_2577,Edificio 2576,,Zona 5 - Ovest,6,46.163208,12.677446,29.036,5.123,34.159,Privato (potenziale),
PRIV_2578,Via Monte Santo 5,Via Monte Santo,Zona 5 - Ovest,6,46.163375,12.677742,37.723,6.657,44.379999999999995,Privato (potenziale),
PRIV_2579,Via Monte Santo 1,Via Monte Santo,Zona 5 - Ovest,6,46.163122,12.6779,32.249,5.691,37.940000000000005,Privato (potenziale),
PRIV_2580,Via Monte Santo 2,Via Monte Santo,Zona 5 - Ovest,6,46.163205,12.67833,36.771,6.489,43.26,Privato (potenziale),
PRIV_2581,Via Angelo dal Mistro 95,Via Angelo dal Mistro,Zona 5 - Ovest,6,46.162776,12.678286,26.299,4.641,30.939999999999998,Privato (potenziale),
PRIV_2582,Via Angelo dal Mistro 93,Via Angelo dal Mistro,Zona 5 - Ovest,6,46.162773,12.678485,23.919,4.221,28.14,Privato (potenziale),
PRIV_2583,Via Angelo dal Mistro 91,Via Angelo dal Mistro,Zona 5 - Ovest,6,46.16293,12.67859,15.946,2.814,18.759999999999998,Privato (potenziale),
PRIV_2584,Via della Repubblica 150,Via della Repubblica,Zona 5 - Ovest,6,46.162405,12.678487,26.656,4.704,31.36,Privato (potenziale),
PRIV_2585,Via Angelo dal Mistro 89,Via Angelo dal Mistro,Zona 5 - Ovest,6,46.163007,12.678712,23.562,4.159,27.721,Privato (potenziale),
PRIV_2586,Via Angelo dal Mistro 87,Via Angelo dal Mistro,Zona 5 - Ovest,6,46.162946,12.679101,37.723,6.657,44.379999999999995,Privato (potenziale),
PRIV_2587,Edificio 2586,,Zona 5 - Ovest,6,46.163256,12.67914,16.66,2.939,19.599,Privato (potenziale),
PRIV_2588,Via Angelo dal Mistro 102,Via Angelo dal Mistro,Zona 5 - Ovest,6,46.163401,12.679276,35.462,6.258,41.720000000000006,Privato (potenziale),
PRIV_2589,Via Angelo dal Mistro 98,Via Angelo dal Mistro,Zona 5 - Ovest,6,46.163422,12.679671,33.439,5.901,39.34,Privato (potenziale),
PRIV_2590,Edificio 2589,,Zona 5 - Ovest,6,46.163478,12.679901,8.568,1.511,10.078999999999999,Privato (potenziale),
PRIV_2591,Via Angelo dal Mistro 92,Via Angelo dal Mistro,Zona 5 - Ovest,6,46.163708,12.679752,87.465,15.435,102.9,Privato (potenziale),
PRIV_2592,Via Ortigara 13,Via Ortigara,Zona 5 - Ovest,6,46.164104,12.680371,46.767,8.253,55.02,Privato (potenziale),
PRIV_2593,Via Ortigara 1,Via Ortigara,Zona 5 - Ovest,6,46.163953,12.680777,49.147,8.673,57.82,Privato (potenziale),
PRIV_2594,Via Angelo dal Mistro 76,Via Angelo dal Mistro,Zona 5 - Ovest,6,46.163796,12.680841,19.159,3.381,22.54,Privato (potenziale),
PRIV_2595,Edificio 2594,,Zona 5 - Ovest,6,46.164625,12.679774,17.493,3.086,20.578999999999997,Privato (potenziale),
PRIV_2596,Via Ortigara 14,Via Ortigara,Zona 5 - Ovest,6,46.16464,12.680323,15.47,2.73,18.2,Privato (potenziale),
