mese,giorno,Pioggia mm,Tmin,Tmed,Tmax,Umidita' min %,Umidita' med %,Umidita' max %,Vento med km/h,Vento max km/h,Dir. V. max °N,Radiaz. KJ/m2,Press. med hPa,anno,date
3,1,0.0,1.3,6.8,11.7,55.0,81.0,99.0,5,16.0,333.0,8605.0,1000.2,2015,2015-03-01
3,2,1.9,2.5,7.1,9.4,86.0,96.0,99.0,6,17.0,6.0,1993.0,995.5,2015,2015-03-02
3,3,0.0,0.5,7.8,15.5,27.0,70.0,99.0,7,19.0,175.0,16118.0,1004.7,2015,2015-03-03
3,4,6.3,2.5,9.4,15.1,35.0,63.0,96.0,10,49.0,48.0,9961.0,1003.9,2015,2015-03-04
3,5,0.0,7.3,10.4,14.0,19.0,27.0,40.0,27,74.0,32.0,15758.0,1004.6,2015,2015-03-05
3,6,0.0,1.4,8.1,14.7,20.0,41.0,85.0,10,35.0,73.0,16721.0,1013.0,2015,2015-03-06
3,7,0.0,-0.8,6.5,14.5,30.0,60.0,91.0,7,19.0,336.0,16521.0,1014.8,2015,2015-03-07
3,8,0.0,-0.6,7.1,15.5,26.0,59.0,93.0,6,15.0,180.0,16473.0,1011.1,2015,2015-03-08
3,9,0.0,-0.7,6.4,12.4,33.0,61.0,91.0,8,20.0,240.0,13986.0,1009.8,2015,2015-03-09
3,10,0.0,0.0,8.3,16.9,33.0,64.0,95.0,7,17.0,219.0,16719.0,1007.4,2015,2015-03-10
3,11,0.0,2.9,9.5,16.5,25.0,60.0,89.0,7,25.0,5.0,12754.0,1003.6,2015,2015-03-11
3,12,0.0,1.4,9.4,16.8,19.0,42.0,81.0,7,21.0,33.0,16860.0,1004.5,2015,2015-03-12
3,13,0.0,0.4,7.0,14.2,36.0,64.0,94.0,8,22.0,175.0,16664.0,1003.0,2015,2015-03-13
3,14,0.0,-0.5,7.8,14.0,41.0,69.0,98.0,6,19.0,188.0,15594.0,1005.0,2015,2015-03-14
3,15,0.0,4.0,9.9,15.3,39.0,60.0,99.0,8,28.0,77.0,12880.0,1010.0,2015,2015-03-15
3,16,12.2,6.8,8.4,10.6,57.0,79.0,94.0,15,35.0,9.0,2252.0,1013.1,2015,2015-03-16
3,17,0.0,5.8,11.0,16.0,52.0,76.0,93.0,7,30.0,2.0,8464.0,1010.5,2015,2015-03-17
3,18,0.0,3.9,10.5,16.8,35.0,69.0,95.0,8,21.0,111.0,17532.0,1007.2,2015,2015-03-18
3,19,0.0,3.0,10.6,17.0,39.0,71.0,98.0,6,20.0,211.0,17523.0,1006.1,2015,2015-03-19
3,20,0.0,4.8,9.7,15.3,42.0,79.0,99.0,6,26.0,174.0,12290.0,1007.1,2015,2015-03-20
3,21,0.2,7.2,9.5,12.8,58.0,82.0,99.0,4,13.0,358.0,7457.0,1002.8,2015,2015-03-21
3,22,3.2,5.6,9.2,15.6,48.0,84.0,99.0,8,20.0,28.0,6567.0,1000.5,2015,2015-03-22
3,23,0.0,3.8,11.2,17.9,37.0,67.0,95.0,7,18.0,322.0,17494.0,999.2,2015,2015-03-23
3,24,0.1,3.7,11.0,17.5,39.0,73.0,97.0,7,23.0,140.0,16521.0,996.7,2015,2015-03-24
3,25,41.8,8.0,11.0,15.1,52.0,83.0,97.0,15,34.0,342.0,3755.0,988.8,2015,2015-03-25
3,26,70.8,8.9,10.5,12.6,94.0,98.0,99.0,11,29.0,8.0,2814.0,990.1,2015,2015-03-26
3,27,5.7,8.3,12.5,18.4,33.0,65.0,99.0,12,40.0,29.0,9234.0,992.1,2015,2015-03-27
3,28,0.0,5.2,11.7,17.6,23.0,53.0,95.0,9,28.0,243.0,21425.0,998.1,2015,2015-03-28
3,29,0.0,4.3,10.1,15.5,53.0,76.0,98.0,6,20.0,200.0,14424.0,995.2,2015,2015-03-29
3,30,0.0,7.7,12.3,17.9,40.0,74.0,99.0,6,18.0,230.0,17822.0,988.1,2015,2015-03-30
3,31,0.1,6.6,11.2,15.0,74.0,91.0,99.0,8,19.0,35.0,6358.0,990.7,2015,2015-03-31
4,1,0.0,3.2,12.3,19.2,12.0,50.0,99.0,15,62.0,342.0,22439.0,994.2,2015,2015-04-01
4,2,0.0,1.1,9.3,16.1,32.0,62.0,94.0,9,32.0,182.0,17505.0,997.3,2015,2015-04-02
4,3,0.0,3.5,9.2,15.9,22.0,51.0,91.0,11,36.0,213.0,22110.0,1000.9,2015,2015-04-03
4,4,0.0,5.2,8.2,11.9,45.0,77.0,95.0,8,27.0,143.0,8292.0,996.3,2015,2015-04-04
4,5,0.0,4.0,9.8,15.8,17.0,46.0,98.0,17,48.0,17.0,22561.0,996.3,2015,2015-04-05
4,6,0.0,2.0,9.3,15.4,17.0,32.0,57.0,10,30.0,256.0,20707.0,1003.5,2015,2015-04-06
4,7,0.0,1.0,10.0,18.4,10.0,35.0,72.0,9,32.0,48.0,23949.0,1010.8,2015,2015-04-07
4,8,0.0,0.9,10.0,18.3,20.0,48.0,82.0,8,21.0,238.0,22618.0,1011.0,2015,2015-04-08
4,9,0.0,2.7,11.7,19.8,29.0,58.0,90.0,6,21.0,234.0,22824.0,1011.8,2015,2015-04-09
4,10,0.0,4.1,11.9,20.0,41.0,71.0,98.0,7,25.0,179.0,20649.0,1010.0,2015,2015-04-10
4,11,0.0,5.7,13.1,19.6,43.0,74.0,99.0,6,23.0,114.0,21138.0,1008.3,2015,2015-04-11
4,12,0.0,6.8,15.3,23.8,28.0,68.0,99.0,9,26.0,227.0,22687.0,1011.2,2015,2015-04-12
4,13,0.0,7.3,16.4,24.2,37.0,66.0,97.0,7,26.0,163.0,22636.0,1008.5,2015,2015-04-13
4,14,0.0,9.2,15.8,22.1,38.0,65.0,92.0,8,24.0,177.0,15628.0,1007.3,2015,2015-04-14
4,15,0.0,7.6,16.0,24.0,35.0,63.0,94.0,8,28.0,168.0,23122.0,1004.7,2015,2015-04-15
4,16,0.0,8.2,16.6,24.0,34.0,68.0,99.0,7,23.0,142.0,21449.0,1000.2,2015,2015-04-16
4,17,3.6,11.9,13.6,15.2,72.0,92.0,99.0,7,27.0,187.0,4034.0,997.9,2015,2015-04-17
4,18,1.0,4.3,10.6,17.9,73.0,89.0,99.0,8,35.0,96.0,7323.0,999.9,2015,2015-04-18
4,19,0.0,2.4,9.9,16.6,35.0,70.0,99.0,6,24.0,237.0,25243.0,1004.5,2015,2015-04-19
4,20,0.0,4.6,13.1,20.6,34.0,63.0,98.0,7,21.0,208.0,25149.0,1002.8,2015,2015-04-20
4,21,0.0,8.0,16.1,24.7,27.0,56.0,89.0,9,29.0,218.0,24954.0,1004.9,2015,2015-04-21
4,22,0.0,8.0,16.8,25.3,24.0,54.0,91.0,8,26.0,185.0,25334.0,1003.0,2015,2015-04-22
4,23,0.4,11.8,16.4,21.4,36.0,61.0,90.0,10,26.0,143.0,14642.0,997.9,2015,2015-04-23
4,24,11.0,9.6,14.2,19.6,49.0,80.0,99.0,9,27.0,23.0,18771.0,999.2,2015,2015-04-24
4,25,0.0,9.9,14.3,17.4,77.0,90.0,99.0,4,13.0,9.0,7095.0,1000.0,2015,2015-04-25
4,26,2.6,12.2,14.9,19.0,68.0,91.0,99.0,5,18.0,178.0,8115.0,996.3,2015,2015-04-26
4,27,43.6,12.8,14.1,16.9,92.0,98.0,99.0,7,20.0,160.0,3803.0,991.1,2015,2015-04-27
4,28,0.9,11.5,15.1,19.3,69.0,91.0,99.0,8,22.0,243.0,11153.0,988.9,2015,2015-04-28
4,29,0.0,7.6,14.4,19.6,42.0,71.0,99.0,7,27.0,218.0,19439.0,1000.5,2015,2015-04-29
4,30,0.2,11.7,14.4,17.0,60.0,79.0,98.0,5,15.0,198.0,10494.0,999.3,2015,2015-04-30
5,1,14.2,11.3,12.9,15.5,89.0,97.0,99.0,7,22.0,194.0,4406.0,995.0,2015,2015-05-01
5,2,0.1,12.5,15.9,20.0,72.0,90.0,99.0,5,18.0,130.0,13951.0,993.4,2015,2015-05-02
5,3,1.1,13.8,15.2,17.0,91.0,97.0,99.0,8,19.0,26.0,3933.0,996.6,2015,2015-05-03
5,4,0.0,14.5,17.4,20.6,76.0,93.0,99.0,5,15.0,161.0,9759.0,997.8,2015,2015-05-04
5,5,0.0,13.9,19.2,25.1,55.0,81.0,99.0,6,18.0,338.0,21459.0,996.3,2015,2015-05-05
5,6,5.3,13.5,19.7,25.3,51.0,79.0,99.0,7,24.0,2.0,19687.0,994.7,2015,2015-05-06
5,7,0.2,13.3,20.3,26.8,30.0,62.0,99.0,6,18.0,181.0,23496.0,997.8,2015,2015-05-07
5,8,0.0,13.8,21.5,28.0,28.0,54.0,86.0,9,36.0,355.0,26785.0,997.2,2015,2015-05-08
5,9,0.3,15.0,20.7,28.9,30.0,65.0,90.0,9,41.0,328.0,19433.0,998.3,2015,2015-05-09
5,10,0.0,12.7,20.4,27.7,29.0,61.0,88.0,9,31.0,196.0,26306.0,1004.2,2015,2015-05-10
5,11,0.0,13.3,20.0,27.0,37.0,64.0,98.0,8,27.0,175.0,26892.0,1006.8,2015,2015-05-11
5,12,0.0,14.6,20.4,26.2,39.0,62.0,93.0,7,32.0,228.0,22859.0,1006.2,2015,2015-05-12
5,13,0.0,13.7,19.5,26.1,35.0,63.0,96.0,6,22.0,158.0,23784.0,1000.5,2015,2015-05-13
5,14,0.0,14.3,20.2,26.3,45.0,71.0,94.0,8,26.0,11.0,21926.0,992.1,2015,2015-05-14
5,15,21.6,15.3,16.4,18.4,74.0,89.0,99.0,11,31.0,25.0,1358.0,992.6,2015,2015-05-15
5,16,0.2,15.0,20.9,27.3,43.0,72.0,99.0,8,28.0,117.0,23981.0,999.3,2015,2015-05-16
5,17,0.0,14.7,22.2,28.2,31.0,62.0,99.0,6,23.0,135.0,25446.0,1000.6,2015,2015-05-17
5,18,0.0,15.7,21.6,27.7,36.0,64.0,92.0,8,27.0,97.0,28325.0,995.0,2015,2015-05-18
5,19,0.0,14.9,21.6,27.4,37.0,69.0,97.0,7,22.0,123.0,25076.0,990.1,2015,2015-05-19
5,20,53.6,9.8,18.0,21.2,71.0,90.0,99.0,7,36.0,310.0,5846.0,991.1,2015,2015-05-20
5,21,0.8,12.2,16.6,22.0,46.0,70.0,99.0,11,35.0,13.0,17270.0,996.8,2015,2015-05-21
5,22,1.0,13.5,16.4,18.7,43.0,62.0,88.0,16,42.0,18.0,5828.0,996.1,2015,2015-05-22
5,23,8.6,13.0,15.0,17.0,56.0,86.0,99.0,9,37.0,6.0,7129.0,994.9,2015,2015-05-23
5,24,0.0,9.8,17.5,23.8,40.0,71.0,99.0,6,17.0,176.0,27457.0,996.4,2015,2015-05-24
5,25,1.4,12.5,18.4,25.4,37.0,72.0,99.0,8,31.0,111.0,26279.0,993.9,2015,2015-05-25
5,26,18.4,13.0,16.4,22.5,59.0,88.0,99.0,7,48.0,42.0,15593.0,993.5,2015,2015-05-26
5,27,1.4,12.2,16.7,22.3,43.0,76.0,99.0,8,24.0,182.0,21695.0,998.2,2015,2015-05-27
5,28,0.0,9.8,16.3,22.0,51.0,76.0,99.0,7,23.0,160.0,23528.0,1000.5,2015,2015-05-28
5,29,0.0,11.7,17.7,23.0,53.0,79.0,99.0,6,17.0,160.0,20204.0,997.9,2015,2015-05-29
5,30,3.0,12.9,19.2,25.5,49.0,79.0,99.0,7,32.0,287.0,23165.0,996.7,2015,2015-05-30
5,31,0.4,16.3,20.0,25.5,44.0,79.0,99.0,5,17.0,119.0,18237.0,999.9,2015,2015-05-31
6,1,0.0,14.4,21.2,26.9,45.0,73.0,99.0,6,19.0,144.0,25150.0,999.8,2015,2015-06-01
6,2,0.0,16.2,22.3,28.5,48.0,75.0,99.0,6,19.0,227.0,26923.0,1001.0,2015,2015-06-02
6,3,0.0,17.5,24.7,31.7,35.0,66.0,99.0,5,16.0,179.0,27592.0,1002.0,2015,2015-06-03
6,4,1.7,20.1,25.5,32.6,32.0,64.0,90.0,9,24.0,343.0,18293.0,1003.0,2015,2015-06-04
6,5,0.0,20.7,26.9,32.6,39.0,62.0,86.0,7,19.0,254.0,28571.0,1001.9,2015,2015-06-05
6,6,0.0,19.7,26.5,32.4,40.0,68.0,98.0,5,19.0,226.0,28014.0,1001.9,2015,2015-06-06
6,7,0.0,20.1,27.0,33.6,36.0,60.0,94.0,5,18.0,148.0,26749.0,1001.7,2015,2015-06-07
6,8,0.0,19.8,26.0,32.3,23.0,51.0,79.0,7,32.0,12.0,29335.0,997.7,2015,2015-06-08
6,9,3.6,18.9,25.2,31.3,30.0,55.0,90.0,8,25.0,16.0,26451.0,996.7,2015,2015-06-09
6,10,0.0,19.0,24.4,30.1,34.0,61.0,89.0,7,28.0,87.0,29765.0,999.9,2015,2015-06-10
6,11,0.0,18.1,25.1,31.7,25.0,61.0,88.0,7,22.0,169.0,29241.0,998.2,2015,2015-06-11
6,12,0.0,17.3,24.5,30.7,41.0,69.0,97.0,9,30.0,176.0,26386.0,997.2,2015,2015-06-12
6,13,0.0,19.8,24.1,30.4,43.0,78.0,98.0,7,31.0,159.0,20144.0,996.3,2015,2015-06-13
6,14,39.2,17.4,19.4,23.7,71.0,94.0,98.0,8,46.0,203.0,3527.0,994.5,2015,2015-06-14
6,15,9.8,17.1,20.3,26.8,60.0,88.0,98.0,6,45.0,137.0,17964.0,994.8,2015,2015-06-15
6,16,12.1,16.5,20.4,26.1,57.0,86.0,98.0,6,28.0,351.0,16413.0,996.7,2015,2015-06-16
6,17,6.3,16.3,20.1,25.0,54.0,77.0,98.0,8,25.0,6.0,23481.0,998.2,2015,2015-06-17
6,18,0.0,12.9,19.3,24.8,48.0,74.0,98.0,5,21.0,225.0,25231.0,997.3,2015,2015-06-18
6,19,6.4,14.8,18.7,24.4,63.0,90.0,98.0,6,24.0,40.0,15669.0,994.5,2015,2015-06-19
6,20,6.1,14.2,17.0,22.3,50.0,87.0,98.0,6,40.0,21.0,16720.0,997.3,2015,2015-06-20
6,21,0.1,13.2,17.6,23.1,50.0,80.0,98.0,6,29.0,260.0,20586.0,999.7,2015,2015-06-21
6,22,0.8,14.4,19.4,23.9,56.0,80.0,98.0,6,20.0,189.0,17447.0,997.8,2015,2015-06-22
6,23,43.1,13.3,17.3,24.4,72.0,93.0,98.0,8,32.0,340.0,10116.0,992.4,2015,2015-06-23
6,24,0.0,12.4,18.8,24.9,42.0,72.0,98.0,6,23.0,178.0,31292.0,1001.8,2015,2015-06-24
6,25,0.0,13.7,20.1,25.9,46.0,75.0,98.0,6,19.0,198.0,26936.0,1003.7,2015,2015-06-25
6,26,0.0,14.7,21.8,27.9,44.0,75.0,98.0,6,23.0,239.0,28716.0,1001.1,2015,2015-06-26
6,27,22.4,16.1,20.7,28.4,52.0,86.0,98.0,6,43.0,317.0,18004.0,999.2,2015,2015-06-27
6,28,0.0,14.8,22.8,29.0,37.0,70.0,98.0,7,24.0,189.0,28928.0,999.3,2015,2015-06-28
6,29,0.0,16.5,22.5,27.9,47.0,74.0,98.0,5,14.0,94.0,22217.0,1002.3,2015,2015-06-29
6,30,0.0,17.1,23.7,29.8,39.0,73.0,98.0,6,28.0,213.0,29028.0,1002.0,2015,2015-06-30
7,1,0.0,17.3,23.9,30.4,45.0,75.0,98.0,6,24.0,223.0,28756.0,1002.6,2015,2015-07-01
7,2,0.0,18.3,25.0,31.4,45.0,76.0,98.0,6,15.0,353.0,25997.0,1003.6,2015,2015-07-02
7,3,0.0,20.1,26.0,33.3,40.0,73.0,97.0,7,56.0,240.0,24571.0,1005.2,2015,2015-07-03
7,4,0.0,19.8,26.6,32.7,47.0,77.0,98.0,5,17.0,153.0,27951.0,1003.1,2015,2015-07-04
7,5,0.0,21.6,27.5,33.3,50.0,79.0,98.0,5,17.0,219.0,26625.0,999.8,2015,2015-07-05
7,6,0.1,22.3,27.3,33.2,57.0,84.0,98.0,5,17.0,137.0,23066.0,999.1,2015,2015-07-06
7,7,0.0,22.7,28.5,34.1,49.0,78.0,98.0,5,18.0,169.0,25439.0,996.0,2015,2015-07-07
7,8,1.1,21.2,25.9,30.9,60.0,84.0,98.0,6,24.0,138.0,15694.0,990.4,2015,2015-07-08
7,9,0.0,18.9,23.7,28.2,42.0,66.0,97.0,7,27.0,133.0,27905.0,995.5,2015,2015-07-09
7,10,0.0,16.4,22.4,27.7,39.0,68.0,98.0,7,25.0,221.0,29724.0,1000.7,2015,2015-07-10
7,11,0.0,15.9,23.6,30.5,39.0,72.0,98.0,6,21.0,160.0,29013.0,998.7,2015,2015-07-11
7,12,0.0,17.8,25.5,32.5,25.0,66.0,98.0,6,25.0,231.0,28260.0,996.6,2015,2015-07-12
7,13,0.0,19.5,25.5,31.6,35.0,65.0,97.0,6,21.0,357.0,22702.0,995.3,2015,2015-07-13
7,14,0.0,18.8,25.8,32.6,41.0,71.0,98.0,6,22.0,236.0,27602.0,997.0,2015,2015-07-14
7,15,0.0,19.9,27.1,33.7,36.0,72.0,98.0,5,16.0,151.0,27377.0,998.0,2015,2015-07-15
7,16,0.0,21.6,27.1,33.7,43.0,76.0,98.0,5,17.0,162.0,21664.0,998.9,2015,2015-07-16
7,17,0.0,21.3,27.8,34.7,47.0,76.0,98.0,6,20.0,200.0,25495.0,998.4,2015,2015-07-17
7,18,0.0,20.4,28.4,35.6,34.0,69.0,97.0,5,19.0,201.0,27954.0,996.9,2015,2015-07-18
7,19,0.0,21.8,28.2,35.0,49.0,74.0,98.0,8,31.0,222.0,24947.0,993.7,2015,2015-07-19
7,20,0.3,22.4,28.3,35.8,31.0,70.0,98.0,6,20.0,156.0,26797.0,993.3,2015,2015-07-20
7,21,0.0,21.2,29.1,37.4,30.0,64.0,90.0,6,19.0,167.0,27115.0,994.9,2015,2015-07-21
7,22,0.0,21.6,29.7,38.0,26.0,59.0,91.0,6,17.0,151.0,27846.0,993.4,2015,2015-07-22
7,23,3.8,21.2,29.1,37.5,28.0,59.0,95.0,10,52.0,324.0,27574.0,991.2,2015,2015-07-23
7,24,0.7,20.9,26.6,34.3,37.0,73.0,98.0,6,19.0,332.0,18175.0,991.4,2015,2015-07-24
7,25,64.5,18.1,24.0,30.1,56.0,81.0,98.0,8,42.0,52.0,16189.0,989.9,2015,2015-07-25
7,26,0.1,16.8,21.9,27.5,47.0,74.0,98.0,7,29.0,132.0,19327.0,993.4,2015,2015-07-26
7,27,5.4,18.3,22.5,27.8,64.0,86.0,98.0,6,18.0,112.0,15505.0,988.8,2015,2015-07-27
7,28,0.0,19.0,24.1,28.9,55.0,79.0,98.0,6,22.0,7.0,19791.0,989.7,2015,2015-07-28
7,29,9.7,18.7,22.7,27.3,66.0,87.0,98.0,8,35.0,27.0,11984.0,989.9,2015,2015-07-29
7,30,1.0,18.2,21.9,26.9,53.0,75.0,98.0,8,34.0,120.0,22140.0,993.0,2015,2015-07-30
7,31,0.0,16.0,22.2,27.3,39.0,65.0,98.0,8,24.0,160.0,27655.0,996.5,2015,2015-07-31
8,1,7.1,15.4,21.6,29.4,34.0,76.0,98.0,7,21.0,260.0,19614.0,997.3,2015,2015-08-01
8,2,5.1,18.4,22.1,27.8,59.0,87.0,98.0,4,15.0,169.0,18989.0,998.8,2015,2015-08-02
8,3,0.0,18.2,25.2,31.9,41.0,73.0,98.0,6,19.0,59.0,26729.0,998.1,2015,2015-08-03
8,4,0.0,19.6,26.5,32.5,44.0,71.0,98.0,8,40.0,0.0,25611.0,995.9,2015,2015-08-04
8,5,0.0,20.1,27.5,34.5,32.0,64.0,94.0,7,33.0,9.0,26056.0,996.7,2015,2015-08-05
8,6,0.9,20.6,27.9,35.1,34.0,69.0,94.0,6,18.0,342.0,25958.0,997.0,2015,2015-08-06
8,7,0.0,21.3,28.1,35.3,37.0,71.0,97.0,6,19.0,75.0,25518.0,997.4,2015,2015-08-07
8,8,0.0,22.1,27.2,35.3,33.0,65.0,87.0,8,39.0,327.0,16841.0,998.0,2015,2015-08-08
8,9,0.0,20.8,27.9,35.1,25.0,55.0,81.0,8,20.0,92.0,25177.0,996.5,2015,2015-08-09
8,10,0.0,19.0,26.3,34.1,20.0,54.0,84.0,9,30.0,64.0,25810.0,994.9,2015,2015-08-10
8,11,0.0,17.5,25.6,34.0,28.0,61.0,87.0,7,22.0,135.0,22221.0,995.4,2015,2015-08-11
8,12,0.0,18.8,27.0,35.2,24.0,57.0,86.0,6,17.0,329.0,24834.0,997.6,2015,2015-08-12
8,13,0.0,21.0,27.3,35.5,23.0,56.0,92.0,7,18.0,342.0,25015.0,995.6,2015,2015-08-13
8,14,0.0,20.9,27.0,34.8,30.0,62.0,91.0,6,16.0,329.0,20025.0,991.1,2015,2015-08-14
8,15,5.8,19.3,24.7,31.1,44.0,75.0,98.0,8,63.0,233.0,21609.0,990.3,2015,2015-08-15
8,16,0.5,18.9,21.9,28.6,55.0,85.0,98.0,7,42.0,29.0,15009.0,990.0,2015,2015-08-16
8,17,5.2,18.2,20.3,24.1,72.0,93.0,98.0,4,19.0,241.0,11302.0,991.0,2015,2015-08-17
8,18,6.6,16.9,21.8,28.2,53.0,82.0,98.0,7,33.0,227.0,19696.0,994.3,2015,2015-08-18
8,19,16.6,16.7,19.1,23.8,64.0,92.0,98.0,6,32.0,0.0,6476.0,997.1,2015,2015-08-19
8,20,1.1,16.0,20.9,28.2,45.0,81.0,98.0,7,42.0,110.0,21324.0,1001.0,2015,2015-08-20
8,21,0.5,14.7,19.6,25.8,51.0,83.0,98.0,6,18.0,106.0,15228.0,1004.0,2015,2015-08-21
8,22,0.2,13.0,20.0,26.4,45.0,77.0,98.0,6,18.0,240.0,20338.0,1000.6,2015,2015-08-22
8,23,0.0,17.0,21.1,26.9,46.0,75.0,96.0,5,19.0,206.0,17260.0,996.7,2015,2015-08-23
8,24,13.7,17.5,19.1,21.7,83.0,93.0,98.0,7,22.0,3.0,4228.0,996.7,2015,2015-08-24
8,25,13.6,18.3,21.5,27.3,69.0,92.0,98.0,5,31.0,35.0,11158.0,997.6,2015,2015-08-25
8,26,0.1,16.2,22.4,29.2,46.0,79.0,98.0,5,20.0,121.0,22665.0,1000.3,2015,2015-08-26
8,27,0.1,15.8,23.1,29.6,54.0,82.0,98.0,5,16.0,177.0,21248.0,999.4,2015,2015-08-27
8,28,0.0,17.5,23.3,29.9,60.0,86.0,98.0,5,14.0,156.0,18924.0,1001.7,2015,2015-08-28
8,29,0.1,17.7,24.5,33.1,40.0,77.0,98.0,5,15.0,177.0,21504.0,1003.2,2015,2015-08-29
8,30,0.0,17.3,25.2,33.2,38.0,69.0,96.0,6,18.0,326.0,22060.0,1001.7,2015,2015-08-30
8,31,0.0,17.4,23.7,30.7,56.0,80.0,98.0,6,19.0,161.0,20459.0,998.8,2015,2015-08-31
9,1,0.0,18.3,24.3,31.1,44.0,78.0,98.0,6,17.0,156.0,20783.0,994.4,2015,2015-09-01
9,2,1.9,18.7,22.0,28.9,56.0,85.0,98.0,9,34.0,124.0,11942.0,993.9,2015,2015-09-02
9,3,0.0,18.7,22.5,29.2,33.0,79.0,97.0,8,23.0,15.0,17497.0,993.5,2015,2015-09-03
9,4,10.4,16.7,21.1,27.6,52.0,83.0,98.0,7,40.0,313.0,16037.0,994.0,2015,2015-09-04
9,5,26.0,13.0,17.8,24.3,61.0,87.0,98.0,8,41.0,1.0,9598.0,993.8,2015,2015-09-05
9,6,0.0,9.8,17.1,24.5,35.0,72.0,98.0,6,19.0,188.0,22244.0,1000.1,2015,2015-09-06
9,7,0.0,10.9,16.9,23.9,32.0,71.0,98.0,5,21.0,135.0,21028.0,1003.3,2015,2015-09-07
9,8,0.0,9.7,17.3,24.2,36.0,71.0,98.0,6,19.0,168.0,21143.0,1003.4,2015,2015-09-08
9,9,0.1,12.0,17.6,24.0,39.0,72.0,98.0,5,19.0,18.0,17763.0,1000.9,2015,2015-09-09
9,10,0.0,11.1,17.6,24.7,30.0,65.0,96.0,7,32.0,119.0,18727.0,999.9,2015,2015-09-10
9,11,0.0,10.3,16.8,24.7,36.0,73.0,98.0,6,16.0,178.0,19478.0,1002.5,2015,2015-09-11
9,12,0.0,10.5,18.1,25.7,46.0,79.0,98.0,6,21.0,249.0,18630.0,1003.8,2015,2015-09-12
9,13,2.3,16.9,20.0,25.4,56.0,85.0,98.0,5,14.0,99.0,10504.0,999.4,2015,2015-09-13
9,14,119.3,16.7,19.2,24.6,77.0,96.0,98.0,9,35.0,319.0,5575.0,992.9,2015,2015-09-14
9,15,0.0,16.8,21.7,28.8,47.0,86.0,98.0,9,34.0,178.0,16159.0,993.7,2015,2015-09-15
9,16,0.0,17.8,22.4,27.5,54.0,83.0,98.0,6,20.0,264.0,12900.0,992.8,2015,2015-09-16
9,17,0.0,19.2,23.2,29.0,63.0,88.0,98.0,6,21.0,191.0,9275.0,992.3,2015,2015-09-17
9,18,16.3,17.0,22.4,29.8,53.0,87.0,98.0,7,67.0,257.0,12254.0,996.1,2015,2015-09-18
9,19,0.1,15.8,20.4,27.4,58.0,82.0,98.0,6,18.0,121.0,12073.0,997.8,2015,2015-09-19
9,20,0.0,13.4,20.4,28.1,30.0,68.0,98.0,6,18.0,173.0,18599.0,997.3,2015,2015-09-20
9,21,0.0,14.7,18.7,24.5,37.0,65.0,91.0,5,23.0,226.0,17763.0,997.8,2015,2015-09-21
9,22,0.0,12.2,17.7,24.6,38.0,70.0,97.0,5,14.0,247.0,16805.0,992.3,2015,2015-09-22
9,23,31.4,12.9,15.6,18.7,66.0,88.0,98.0,11,46.0,345.0,3628.0,990.6,2015,2015-09-23
9,24,2.1,13.5,17.3,22.7,48.0,71.0,93.0,14,42.0,15.0,6897.0,995.4,2015,2015-09-24
9,25,0.3,12.7,17.0,22.0,61.0,90.0,98.0,4,16.0,173.0,7919.0,997.7,2015,2015-09-25
9,26,0.0,14.7,17.9,22.5,58.0,88.0,98.0,4,21.0,239.0,10014.0,1000.8,2015,2015-09-26
9,27,0.0,9.8,16.3,23.1,40.0,74.0,98.0,5,18.0,170.0,15957.0,1005.7,2015,2015-09-27
9,28,0.0,7.9,14.4,22.2,27.0,67.0,98.0,6,24.0,121.0,17527.0,1009.3,2015,2015-09-28
9,29,0.0,7.1,14.8,22.2,25.0,58.0,98.0,6,19.0,126.0,16951.0,1009.9,2015,2015-09-29
9,30,0.0,7.6,12.7,19.1,42.0,67.0,89.0,6,21.0,151.0,5975.0,1010.7,2015,2015-09-30
10,1,0.0,11.1,15.1,22.3,38.0,59.0,81.0,9,30.0,31.0,12097.0,1009.9,2015,2015-10-01
10,2,0.8,11.5,16.1,21.7,44.0,70.0,95.0,6,19.0,325.0,7905.0,1007.4,2015,2015-10-02
10,3,3.8,13.9,16.6,21.9,67.0,93.0,98.0,5,19.0,278.0,7428.0,1004.4,2015,2015-10-03
10,4,45.8,11.1,15.8,19.9,82.0,96.0,98.0,8,49.0,313.0,4561.0,1001.7,2015,2015-10-04
10,5,0.0,11.1,16.5,23.5,52.0,85.0,98.0,5,17.0,331.0,13991.0,998.8,2015,2015-10-05
10,6,0.7,13.9,16.4,19.2,73.0,93.0,98.0,4,13.0,75.0,3250.0,994.1,2015,2015-10-06
10,7,0.3,14.5,17.7,24.5,58.0,88.0,98.0,5,16.0,118.0,8536.0,992.7,2015,2015-10-07
10,8,0.1,14.2,18.0,24.6,49.0,84.0,98.0,5,13.0,123.0,10076.0,997.8,2015,2015-10-08
10,9,0.1,11.5,17.0,23.6,46.0,79.0,98.0,5,14.0,148.0,13380.0,999.7,2015,2015-10-09
10,10,0.1,12.9,15.9,20.1,60.0,82.0,98.0,6,21.0,108.0,7500.0,993.1,2015,2015-10-10
10,11,0.1,12.0,16.5,22.5,42.0,70.0,97.0,7,30.0,10.0,5582.0,990.0,2015,2015-10-11
10,12,0.0,12.3,14.9,19.1,67.0,87.0,97.0,4,17.0,63.0,5756.0,997.8,2015,2015-10-12
