time,Gb,Gd,Gr,H_sun,T2m,WS10m,Int,datetime,year,month,G_totale
20160623:0810,551.8,159.76,17.36,47.35,27.65,1.45,0.0,2016-06-23 08:10:00,2016,6,728.92
20160623:0910,677.68,177.37,20.11,56.79,28.48,2.0,0.0,2016-06-23 09:10:00,2016,6,875.16
20160623:1010,769.58,179.32,22.05,64.22,28.93,2.14,0.0,2016-06-23 10:10:00,2016,6,970.95
20160623:1110,800.53,175.73,22.82,67.27,29.7,2.21,0.0,2016-06-23 11:10:00,2016,6,999.08
20160623:1210,756.02,170.78,22.19,64.28,30.05,2.21,0.0,2016-06-23 12:10:00,2016,6,948.99
20160623:1310,641.63,166.42,20.26,56.9,30.26,2.28,0.0,2016-06-23 13:10:00,2016,6,828.31
20160623:1410,491.47,149.68,17.41,47.47,30.34,2.41,0.0,2016-06-23 14:10:00,2016,6,658.5600000000001
20160623:1510,298.02,135.91,13.52,37.26,30.03,2.34,0.0,2016-06-23 15:10:00,2016,6,447.44999999999993
20160623:1610,123.58,104.94,9.39,26.89,29.4,1.79,0.0,2016-06-23 16:10:00,2016,6,237.90999999999997
20160623:1710,0.0,81.22,2.41,16.72,28.62,1.03,0.0,2016-06-23 17:10:00,2016,6,83.63
20160623:1810,0.0,36.55,1.09,7.08,27.76,0.34,0.0,2016-06-23 18:10:00,2016,6,37.64
20160623:1910,0.0,0.0,0.0,0.0,26.7,0.69,0.0,2016-06-23 19:10:00,2016,6,0.0
20160623:2010,0.0,0.0,0.0,0.0,24.87,1.24,0.0,2016-06-23 20:10:00,2016,6,0.0
20160623:2110,0.0,0.0,0.0,0.0,23.57,1.45,0.0,2016-06-23 21:10:00,2016,6,0.0
20160623:2210,0.0,0.0,0.0,0.0,22.62,1.66,0.0,2016-06-23 22:10:00,2016,6,0.0
20160623:2310,0.0,0.0,0.0,0.0,21.67,1.79,0.0,2016-06-23 23:10:00,2016,6,0.0
20160624:0010,0.0,0.0,0.0,0.0,20.54,2.0,0.0,2016-06-24 00:10:00,2016,6,0.0
20160624:0110,0.0,0.0,0.0,0.0,19.73,2.07,0.0,2016-06-24 01:10:00,2016,6,0.0
20160624:0210,0.0,0.0,0.0,0.0,19.18,1.93,0.0,2016-06-24 02:10:00,2016,6,0.0
20160624:0310,0.0,0.0,0.0,0.0,19.11,1.93,0.0,2016-06-24 03:10:00,2016,6,0.0
20160624:0410,0.0,34.11,1.01,6.93,19.35,2.0,0.0,2016-06-24 04:10:00,2016,6,35.12
20160624:0510,34.24,80.01,4.97,16.56,20.95,1.79,0.0,2016-06-24 05:10:00,2016,6,119.22
20160624:0610,171.84,125.37,9.1,26.72,24.05,1.66,0.0,2016-06-24 06:10:00,2016,6,306.31000000000006
20160624:0710,346.67,156.24,13.23,37.09,27.33,1.03,0.0,2016-06-24 07:10:00,2016,6,516.14
20160624:0810,531.17,168.48,17.07,47.3,28.89,1.03,0.0,2016-06-24 08:10:00,2016,6,716.72
20160624:0910,661.39,184.31,19.9,56.75,29.57,1.31,0.0,2016-06-24 09:10:00,2016,6,865.6
20160624:1010,764.54,180.31,21.95,64.18,30.11,1.52,0.0,2016-06-24 10:10:00,2016,6,966.8
20160624:1110,796.62,175.7,22.72,67.26,30.36,1.38,0.0,2016-06-24 11:10:00,2016,6,995.04
20160624:1210,751.25,171.79,22.09,64.29,30.73,1.31,0.0,2016-06-24 12:10:00,2016,6,945.13
20160624:1310,646.7,162.52,20.28,56.92,30.79,1.17,0.0,2016-06-24 13:10:00,2016,6,829.5
20160624:1410,502.27,142.13,17.51,47.49,30.79,1.31,0.0,2016-06-24 14:10:00,2016,6,661.91
20160624:1510,296.89,136.02,13.47,37.29,30.44,0.41,0.0,2016-06-24 15:10:00,2016,6,446.38
20160624:1610,125.4,102.49,9.39,26.91,30.14,0.14,0.0,2016-06-24 16:10:00,2016,6,237.27999999999997
20160624:1710,0.0,79.59,2.37,16.75,29.73,0.34,0.0,2016-06-24 17:10:00,2016,6,81.96000000000001
20160624:1810,0.0,35.74,1.06,7.1,28.36,0.83,0.0,2016-06-24 18:10:00,2016,6,36.800000000000004
20160624:1910,0.0,0.0,0.0,0.0,26.36,1.38,0.0,2016-06-24 19:10:00,2016,6,0.0
20160624:2010,0.0,0.0,0.0,0.0,24.56,1.86,0.0,2016-06-24 20:10:00,2016,6,0.0
20160624:2110,0.0,0.0,0.0,0.0,23.52,2.07,0.0,2016-06-24 21:10:00,2016,6,0.0
20160624:2210,0.0,0.0,0.0,0.0,23.31,0.0,0.0,2016-06-24 22:10:00,2016,6,0.0
20160624:2310,0.0,0.0,0.0,0.0,23.06,0.0,0.0,2016-06-24 23:10:00,2016,6,0.0
20160625:0010,0.0,0.0,0.0,0.0,22.77,2.48,0.0,2016-06-25 00:10:00,2016,6,0.0
20160625:0110,0.0,0.0,0.0,0.0,22.19,2.21,0.0,2016-06-25 01:10:00,2016,6,0.0
20160625:0210,0.0,0.0,0.0,0.0,21.64,2.28,0.0,2016-06-25 02:10:00,2016,6,0.0
20160625:0310,0.0,0.0,0.0,0.0,21.1,2.14,0.0,2016-06-25 03:10:00,2016,6,0.0
20160625:0410,0.0,12.18,0.36,6.88,20.6,2.07,0.0,2016-06-25 04:10:00,2016,6,12.54
20160625:0510,17.84,97.51,4.15,16.51,21.39,1.79,0.0,2016-06-25 05:10:00,2016,6,119.50000000000001
20160625:0610,146.89,139.8,8.67,26.67,23.87,1.31,0.0,2016-06-25 06:10:00,2016,6,295.36
20160625:0710,308.85,177.4,12.77,37.04,26.82,0.55,0.0,2016-06-25 07:10:00,2016,6,499.02
20160625:0810,481.07,197.39,16.56,47.25,28.21,0.07,0.0,2016-06-25 08:10:00,2016,6,695.02
20160625:0910,546.85,249.48,18.81,56.7,28.87,0.48,0.0,2016-06-25 09:10:00,2016,6,815.14
20160625:1010,726.37,201.52,21.56,64.14,28.6,0.55,0.0,2016-06-25 10:10:00,2016,6,949.4499999999999
20160625:1110,362.88,388.93,18.16,67.23,29.27,0.83,0.0,2016-06-25 11:10:00,2016,6,769.9699999999999
20160625:1210,334.59,379.15,17.55,64.29,29.6,0.83,0.0,2016-06-25 12:10:00,2016,6,731.29
20160625:1310,512.29,242.4,18.88,56.93,28.42,0.69,0.0,2016-06-25 13:10:00,2016,6,773.5699999999999
20160625:1410,421.36,193.06,16.56,47.51,28.73,1.03,0.0,2016-06-25 14:10:00,2016,6,630.98
20160625:1510,163.01,221.9,11.37,37.31,28.37,0.83,0.0,2016-06-25 15:10:00,2016,6,396.28
20160625:1610,67.04,156.93,7.87,26.93,27.84,0.21,0.0,2016-06-25 16:10:00,2016,6,231.84000000000003
20160625:1710,0.0,69.03,2.05,16.77,26.14,1.24,0.0,2016-06-25 17:10:00,2016,6,71.08
20160625:1810,0.0,34.92,1.04,7.12,23.88,1.59,0.0,2016-06-25 18:10:00,2016,6,35.96
20160625:1910,0.0,0.0,0.0,0.0,25.73,0.9,0.0,2016-06-25 19:10:00,2016,6,0.0
20160625:2010,0.0,0.0,0.0,0.0,23.54,1.59,0.0,2016-06-25 20:10:00,2016,6,0.0
20160625:2110,0.0,0.0,0.0,0.0,21.88,1.38,0.0,2016-06-25 21:10:00,2016,6,0.0
20160625:2210,0.0,0.0,0.0,0.0,21.19,1.59,0.0,2016-06-25 22:10:00,2016,6,0.0
20160625:2310,0.0,0.0,0.0,0.0,20.63,1.31,0.0,2016-06-25 23:10:00,2016,6,0.0
20160626:0010,0.0,0.0,0.0,0.0,20.0,1.66,0.0,2016-06-26 00:10:00,2016,6,0.0
20160626:0110,0.0,0.0,0.0,0.0,19.39,1.72,0.0,2016-06-26 01:10:00,2016,6,0.0
20160626:0210,0.0,0.0,0.0,0.0,18.95,1.66,0.0,2016-06-26 02:10:00,2016,6,0.0
20160626:0310,0.0,0.0,0.0,0.0,18.69,2.0,0.0,2016-06-26 03:10:00,2016,6,0.0
20160626:0410,0.0,34.11,1.01,6.82,18.45,1.79,0.0,2016-06-26 04:10:00,2016,6,35.12
20160626:0510,0.0,17.57,0.48,16.46,19.86,0.83,0.0,2016-06-26 05:10:00,2016,6,18.05
20160626:0610,0.0,43.05,1.18,26.61,20.89,0.0,0.0,2016-06-26 06:10:00,2016,6,44.23
20160626:0710,0.0,43.93,1.21,36.98,24.18,0.0,0.0,2016-06-26 07:10:00,2016,6,45.14
20160626:0810,15.74,268.56,7.73,47.2,25.32,0.83,0.0,2016-06-26 08:10:00,2016,6,292.03000000000003
20160626:0910,559.32,243.94,18.95,56.65,25.56,1.59,0.0,2016-06-26 09:10:00,2016,6,822.21
20160626:1010,186.85,411.33,15.02,64.1,25.54,1.72,0.0,2016-06-26 10:10:00,2016,6,613.1999999999999
20160626:1110,560.02,308.13,20.45,67.21,26.66,2.14,0.0,2016-06-26 11:10:00,2016,6,888.6
20160626:1210,138.73,408.93,14.13,64.28,25.89,1.66,0.0,2016-06-26 12:10:00,2016,6,561.79
20160626:1310,504.01,248.11,18.81,56.94,26.26,1.38,0.0,2016-06-26 13:10:00,2016,6,770.93
20160626:1410,328.1,248.75,15.45,47.53,26.61,1.03,0.0,2016-06-26 14:10:00,2016,6,592.3000000000001
20160626:1510,69.43,252.82,9.18,37.32,26.39,0.83,0.0,2016-06-26 15:10:00,2016,6,331.43
20160626:1610,53.99,167.32,7.46,26.95,25.42,0.9,0.0,2016-06-26 16:10:00,2016,6,228.77
20160626:1710,0.0,16.24,0.48,16.78,24.41,1.93,0.0,2016-06-26 17:10:00,2016,6,16.72
20160626:1810,0.0,30.86,0.92,7.13,23.62,2.34,0.0,2016-06-26 18:10:00,2016,6,31.78
20160626:1910,0.0,0.0,0.0,0.0,22.49,1.59,0.0,2016-06-26 19:10:00,2016,6,0.0
20160626:2010,0.0,0.0,0.0,0.0,20.21,2.41,0.0,2016-06-26 20:10:00,2016,6,0.0
20160626:2110,0.0,0.0,0.0,0.0,18.99,2.62,0.0,2016-06-26 21:10:00,2016,6,0.0
20160626:2210,0.0,0.0,0.0,0.0,18.62,2.55,0.0,2016-06-26 22:10:00,2016,6,0.0
20160626:2310,0.0,0.0,0.0,0.0,18.67,2.28,0.0,2016-06-26 23:10:00,2016,6,0.0
20160627:0010,0.0,0.0,0.0,0.0,18.53,2.07,0.0,2016-06-27 00:10:00,2016,6,0.0
20160627:0110,0.0,0.0,0.0,0.0,18.26,1.79,0.0,2016-06-27 01:10:00,2016,6,0.0
20160627:0210,0.0,0.0,0.0,0.0,18.42,1.59,0.0,2016-06-27 02:10:00,2016,6,0.0
20160627:0310,0.0,0.0,0.0,0.0,18.18,1.93,0.0,2016-06-27 03:10:00,2016,6,0.0
20160627:0410,0.0,30.86,0.92,6.76,18.08,1.72,0.0,2016-06-27 04:10:00,2016,6,31.78
20160627:0510,14.37,100.25,3.96,16.4,18.75,1.24,0.0,2016-06-27 05:10:00,2016,6,118.58
20160627:0610,0.0,30.75,0.85,26.55,19.71,0.9,0.0,2016-06-27 06:10:00,2016,6,31.6
20160627:0710,99.09,255.85,9.47,36.93,22.03,1.45,0.0,2016-06-27 07:10:00,2016,6,364.41
20160627:0810,322.89,278.59,14.85,47.14,21.38,1.86,0.0,2016-06-27 08:10:00,2016,6,616.33
20160627:0910,73.79,362.86,11.47,56.59,21.89,3.03,0.0,2016-06-27 09:10:00,2016,6,448.12000000000006
20160627:1010,47.77,374.67,11.25,64.04,23.16,3.24,0.0,2016-06-27 10:10:00,2016,6,433.69
20160627:1110,0.0,73.8,2.03,67.17,24.25,2.69,0.0,2016-06-27 11:10:00,2016,6,75.83
20160627:1210,290.7,394.32,16.97,64.27,24.58,2.62,0.0,2016-06-27 12:10:00,2016,6,701.99
20160627:1310,646.02,166.67,20.33,56.94,24.07,2.69,0.0,2016-06-27 13:10:00,2016,6,833.02
20160627:1410,462.42,170.77,17.1,47.53,23.93,2.62,0.0,2016-06-27 14:10:00,2016,6,650.2900000000001
20160627:1510,284.8,148.91,13.38,37.34,23.77,1.93,0.0,2016-06-27 15:10:00,2016,6,447.09000000000003
20160627:1610,139.85,92.49,9.78,26.96,23.34,1.31,0.0,2016-06-27 16:10:00,2016,6,242.11999999999998
20160627:1710,0.0,73.09,2.17,16.79,22.89,1.03,0.0,2016-06-27 17:10:00,2016,6,75.26
20160627:1810,0.0,23.55,0.7,7.13,21.91,0.55,0.0,2016-06-27 18:10:00,2016,6,24.25
20160627:1910,0.0,0.0,0.0,0.0,22.81,0.76,0.0,2016-06-27 19:10:00,2016,6,0.0
20160627:2010,0.0,0.0,0.0,0.0,22.25,0.0,0.0,2016-06-27 20:10:00,2016,6,0.0
20160627:2110,0.0,0.0,0.0,0.0,21.51,0.0,0.0,2016-06-27 21:10:00,2016,6,0.0
20160627:2210,0.0,0.0,0.0,0.0,20.8,0.83,0.0,2016-06-27 22:10:00,2016,6,0.0
20160627:2310,0.0,0.0,0.0,0.0,19.01,1.17,0.0,2016-06-27 23:10:00,2016,6,0.0
20160628:0010,0.0,0.0,0.0,0.0,16.84,1.45,0.0,2016-06-28 00:10:00,2016,6,0.0
20160628:0110,0.0,0.0,0.0,0.0,15.22,1.66,0.0,2016-06-28 01:10:00,2016,6,0.0
20160628:0210,0.0,0.0,0.0,0.0,13.87,1.79,0.0,2016-06-28 02:10:00,2016,6,0.0
20160628:0310,0.0,0.0,0.0,0.0,12.97,1.79,0.0,2016-06-28 03:10:00,2016,6,0.0
20160628:0410,0.0,34.92,1.04,6.7,12.78,1.72,0.0,2016-06-28 04:10:00,2016,6,35.96
20160628:0510,44.16,64.71,5.41,16.33,14.77,1.31,0.0,2016-06-28 05:10:00,2016,6,114.27999999999999
20160628:0610,203.74,105.26,9.63,26.49,19.25,0.9,0.0,2016-06-28 06:10:00,2016,6,318.63
20160628:0710,382.08,138.55,13.71,36.86,20.89,0.34,0.0,2016-06-28 07:10:00,2016,6,534.34
20160628:0810,575.19,151.16,17.7,47.08,22.12,0.83,0.0,2016-06-28 08:10:00,2016,6,744.0500000000001
20160628:0910,688.03,176.73,20.31,56.53,23.06,1.38,0.0,2016-06-28 09:10:00,2016,6,885.0699999999999
20160628:1010,793.89,172.58,22.41,63.99,23.62,1.59,0.0,2016-06-28 10:10:00,2016,6,988.88
20160628:1110,750.64,211.6,22.46,67.13,24.38,1.66,0.0,2016-06-28 11:10:00,2016,6,984.7
20160628:1210,723.72,197.31,22.0,64.25,24.38,2.07,0.0,2016-06-28 12:10:00,2016,6,943.03
20160628:1310,624.52,184.48,20.21,56.93,24.28,2.55,0.0,2016-06-28 13:10:00,2016,6,829.21
20160628:1410,497.11,152.87,17.58,47.54,24.33,2.62,0.0,2016-06-28 14:10:00,2016,6,667.5600000000001
20160628:1510,319.33,127.91,13.93,37.34,24.21,2.28,0.0,2016-06-28 15:10:00,2016,6,461.17
20160628:1610,134.87,98.7,9.68,26.97,23.97,1.93,0.0,2016-06-28 16:10:00,2016,6,243.25
20160628:1710,0.0,77.16,2.29,16.8,23.41,1.38,0.0,2016-06-28 17:10:00,2016,6,79.45
20160628:1810,0.0,36.55,1.09,7.13,22.42,0.69,0.0,2016-06-28 18:10:00,2016,6,37.64
20160628:1910,0.0,0.0,0.0,0.0,21.9,0.62,0.0,2016-06-28 19:10:00,2016,6,0.0
20160628:2010,0.0,0.0,0.0,0.0,21.37,0.55,0.0,2016-06-28 20:10:00,2016,6,0.0
20160628:2110,0.0,0.0,0.0,0.0,20.49,0.9,0.0,2016-06-28 21:10:00,2016,6,0.0
20160628:2210,0.0,0.0,0.0,0.0,18.7,1.17,0.0,2016-06-28 22:10:00,2016,6,0.0
20160628:2310,0.0,0.0,0.0,0.0,17.88,1.31,0.0,2016-06-28 23:10:00,2016,6,0.0
20160629:0010,0.0,0.0,0.0,0.0,17.1,1.45,0.0,2016-06-29 00:10:00,2016,6,0.0
20160629:0110,0.0,0.0,0.0,0.0,16.23,1.52,0.0,2016-06-29 01:10:00,2016,6,0.0
20160629:0210,0.0,0.0,0.0,0.0,15.81,1.59,0.0,2016-06-29 02:10:00,2016,6,0.0
20160629:0310,0.0,0.0,0.0,0.0,15.47,1.66,0.0,2016-06-29 03:10:00,2016,6,0.0
20160629:0410,0.0,28.43,0.85,6.63,15.34,1.59,0.0,2016-06-29 04:10:00,2016,6,29.28
20160629:0510,35.2,75.79,5.02,16.27,17.19,1.03,0.0,2016-06-29 05:10:00,2016,6,116.01
20160629:0610,189.89,111.72,9.34,26.42,20.58,0.62,0.0,2016-06-29 06:10:00,2016,6,310.95
20160629:0710,369.66,143.26,13.5,36.79,21.59,0.28,0.0,2016-06-29 07:10:00,2016,6,526.4200000000001
20160629:0810,552.87,158.98,17.34,47.01,22.71,0.48,0.0,2016-06-29 08:10:00,2016,6,729.19
20160629:0910,668.97,183.69,20.02,56.46,23.71,1.17,0.0,2016-06-29 09:10:00,2016,6,872.6800000000001
20160629:1010,785.05,173.57,22.21,63.92,24.3,1.66,0.0,2016-06-29 10:10:00,2016,6,980.8299999999999
20160629:1110,795.58,181.19,22.77,67.08,24.97,1.86,0.0,2016-06-29 11:10:00,2016,6,999.54
20160629:1210,763.57,170.18,22.29,64.22,25.23,1.66,0.0,2016-06-29 12:10:00,2016,6,956.04
20160629:1310,649.06,166.86,20.38,56.92,25.57,1.59,0.0,2016-06-29 13:10:00,2016,6,836.3
20160629:1410,491.54,153.92,17.43,47.54,25.6,1.59,0.0,2016-06-29 14:10:00,2016,6,662.89
20160629:1510,304.29,136.33,13.64,37.34,25.46,1.52,0.0,2016-06-29 15:10:00,2016,6,454.26
20160629:1610,141.77,91.79,9.8,26.97,25.06,1.24,0.0,2016-06-29 16:10:00,2016,6,243.36
20160629:1710,0.0,77.97,2.32,16.79,24.49,1.03,0.0,2016-06-29 17:10:00,2016,6,80.28999999999999
20160629:1810,0.0,37.36,1.11,7.13,23.62,0.55,0.0,2016-06-29 18:10:00,2016,6,38.47
20160629:1910,0.0,0.0,0.0,0.0,22.82,0.28,0.0,2016-06-29 19:10:00,2016,6,0.0
20160629:2010,0.0,0.0,0.0,0.0,21.43,0.83,0.0,2016-06-29 20:10:00,2016,6,0.0
20160629:2110,0.0,0.0,0.0,0.0,19.24,1.38,0.0,2016-06-29 21:10:00,2016,6,0.0
20160629:2210,0.0,0.0,0.0,0.0,18.64,1.38,0.0,2016-06-29 22:10:00,2016,6,0.0
20160629:2310,0.0,0.0,0.0,0.0,18.15,1.45,0.0,2016-06-29 23:10:00,2016,6,0.0
20160630:0010,0.0,0.0,0.0,0.0,17.43,1.52,0.0,2016-06-30 00:10:00,2016,6,0.0
20160630:0110,0.0,0.0,0.0,0.0,16.94,1.66,0.0,2016-06-30 01:10:00,2016,6,0.0
20160630:0210,0.0,0.0,0.0,0.0,16.45,1.72,0.0,2016-06-30 02:10:00,2016,6,0.0
20160630:0310,0.0,0.0,0.0,0.0,16.35,1.72,0.0,2016-06-30 03:10:00,2016,6,0.0
20160630:0410,0.0,10.56,0.31,6.56,16.42,1.66,0.0,2016-06-30 04:10:00,2016,6,10.870000000000001
20160630:0510,0.96,77.05,2.2,16.2,18.02,1.31,0.0,2016-06-30 05:10:00,2016,6,80.21
20160630:0610,130.77,146.98,8.33,26.35,21.63,0.97,0.0,2016-06-30 06:10:00,2016,6,286.08
20160630:0710,133.53,249.44,10.14,36.72,23.7,0.9,0.0,2016-06-30 07:10:00,2016,6,393.11
20160630:0810,311.64,279.95,14.61,46.94,24.9,0.28,0.0,2016-06-30 08:10:00,2016,6,606.1999999999999
20160630:0910,514.41,266.6,18.45,56.39,25.71,0.76,0.0,2016-06-30 09:10:00,2016,6,799.46
20160630:1010,765.85,179.62,21.9,63.85,26.4,1.45,0.0,2016-06-30 10:10:00,2016,6,967.37
20160630:1110,764.15,193.27,22.31,67.02,26.58,1.93,0.0,2016-06-30 11:10:00,2016,6,979.7299999999999
20160630:1210,608.96,256.79,20.69,64.19,26.17,1.86,0.0,2016-06-30 12:10:00,2016,6,886.44
20160630:1310,216.89,367.2,14.97,56.91,25.96,1.17,0.0,2016-06-30 13:10:00,2016,6,599.06
20160630:1410,263.66,280.24,14.51,47.53,26.41,1.17,0.0,2016-06-30 14:10:00,2016,6,558.4100000000001
20160630:1510,74.35,253.08,9.32,37.34,26.32,1.31,0.0,2016-06-30 15:10:00,2016,6,336.75
20160630:1610,77.1,151.05,8.16,26.97,24.11,0.9,0.0,2016-06-30 16:10:00,2016,6,236.31
20160630:1710,0.0,95.02,2.83,16.79,24.08,0.83,0.0,2016-06-30 17:10:00,2016,6,97.85
20160630:1810,0.0,19.49,0.58,7.12,23.67,0.62,0.0,2016-06-30 18:10:00,2016,6,20.069999999999997
20160630:1910,0.0,0.0,0.0,0.0,24.03,0.28,0.0,2016-06-30 19:10:00,2016,6,0.0
20160630:2010,0.0,0.0,0.0,0.0,20.98,1.66,0.0,2016-06-30 20:10:00,2016,6,0.0
20160630:2110,0.0,0.0,0.0,0.0,19.88,1.59,0.0,2016-06-30 21:10:00,2016,6,0.0
20160630:2210,0.0,0.0,0.0,0.0,19.19,1.66,0.0,2016-06-30 22:10:00,2016,6,0.0
20160630:2310,0.0,0.0,0.0,0.0,18.64,1.72,0.0,2016-06-30 23:10:00,2016,6,0.0
20160701:0010,0.0,0.0,0.0,0.0,18.16,1.72,0.0,2016-07-01 00:10:00,2016,7,0.0
20160701:0110,0.0,0.0,0.0,0.0,18.11,1.93,0.0,2016-07-01 01:10:00,2016,7,0.0
20160701:0210,0.0,0.0,0.0,0.0,17.98,2.0,0.0,2016-07-01 02:10:00,2016,7,0.0
20160701:0310,0.0,0.0,0.0,0.0,17.61,2.0,0.0,2016-07-01 03:10:00,2016,7,0.0
20160701:0410,0.0,33.3,0.99,6.49,17.32,1.72,0.0,2016-07-01 04:10:00,2016,7,34.29
20160701:0510,27.18,83.78,4.61,16.12,18.5,1.59,0.0,2016-07-01 05:10:00,2016,7,115.57000000000001
20160701:0610,202.47,100.91,9.47,26.28,21.07,0.97,0.0,2016-07-01 06:10:00,2016,7,312.85
20160701:0710,398.2,124.37,13.76,36.65,23.2,0.69,0.0,2016-07-01 07:10:00,2016,7,536.3299999999999
20160701:0810,555.7,152.08,17.22,46.86,24.72,0.48,0.0,2016-07-01 08:10:00,2016,7,725.0000000000001
20160701:0910,703.91,159.53,20.23,56.31,25.38,1.03,0.0,2016-07-01 09:10:00,2016,7,883.67
20160701:1010,790.44,165.39,22.12,63.77,25.83,1.17,0.0,2016-07-01 10:10:00,2016,7,977.95
20160701:1110,813.45,165.9,22.79,66.95,26.37,1.31,0.0,2016-07-01 11:10:00,2016,7,1002.14
20160701:1210,758.89,168.23,22.09,64.15,26.76,1.52,0.0,2016-07-01 12:10:00,2016,7,949.21
20160701:1310,655.23,158.11,20.28,56.89,25.76,0.97,0.0,2016-07-01 13:10:00,2016,7,833.62
20160701:1410,481.4,156.02,17.17,47.52,26.29,0.83,0.0,2016-07-01 14:10:00,2016,7,654.5899999999999
20160701:1510,217.53,192.96,12.29,37.33,26.24,1.03,0.0,2016-07-01 15:10:00,2016,7,422.78000000000003
20160701:1610,44.43,172.47,7.05,26.96,26.28,1.03,0.0,2016-07-01 16:10:00,2016,7,223.95000000000002
20160701:1710,0.0,89.34,2.66,16.78,25.73,0.69,0.0,2016-07-01 17:10:00,2016,7,92.0
20160701:1810,0.0,36.55,1.09,7.1,24.66,0.48,0.0,2016-07-01 18:10:00,2016,7,37.64
20160701:1910,0.0,0.0,0.0,0.0,23.93,0.62,0.0,2016-07-01 19:10:00,2016,7,0.0
20160701:2010,0.0,0.0,0.0,0.0,22.45,0.97,0.0,2016-07-01 20:10:00,2016,7,0.0
20160701:2110,0.0,0.0,0.0,0.0,22.25,0.97,0.0,2016-07-01 21:10:00,2016,7,0.0
20160701:2210,0.0,0.0,0.0,0.0,20.02,1.45,0.0,2016-07-01 22:10:00,2016,7,0.0
20160701:2310,0.0,0.0,0.0,0.0,18.95,1.66,0.0,2016-07-01 23:10:00,2016,7,0.0
20160702:0010,0.0,0.0,0.0,0.0,18.2,1.66,0.0,2016-07-02 00:10:00,2016,7,0.0
20160702:0110,0.0,0.0,0.0,0.0,17.37,1.72,0.0,2016-07-02 01:10:00,2016,7,0.0
20160702:0210,0.0,0.0,0.0,0.0,17.0,1.72,0.0,2016-07-02 02:10:00,2016,7,0.0
20160702:0310,0.0,0.0,0.0,0.0,16.68,1.72,0.0,2016-07-02 03:10:00,2016,7,0.0
20160702:0410,0.0,25.99,0.77,6.4,16.51,1.72,0.0,2016-07-02 04:10:00,2016,7,26.759999999999998
20160702:0510,16.55,94.88,4.03,16.04,18.05,1.31,0.0,2016-07-02 05:10:00,2016,7,115.46
20160702:0610,147.75,134.5,8.55,26.2,21.95,0.97,0.0,2016-07-02 06:10:00,2016,7,290.8
20160702:0710,343.45,153.62,13.04,36.57,24.26,0.34,0.0,2016-07-02 07:10:00,2016,7,510.11
20160702:0810,509.79,176.52,16.68,46.78,25.18,1.24,0.0,2016-07-02 08:10:00,2016,7,702.99
20160702:0910,636.67,195.62,19.51,56.23,25.55,1.24,0.0,2016-07-02 09:10:00,2016,7,851.8
20160702:1010,716.11,204.93,21.32,63.69,25.85,1.45,0.0,2016-07-02 10:10:00,2016,7,942.36
20160702:1110,515.88,327.28,19.87,66.88,25.85,1.45,0.0,2016-07-02 11:10:00,2016,7,863.03
20160702:1210,193.96,407.12,15.21,64.1,26.24,1.52,0.0,2016-07-02 12:10:00,2016,7,616.2900000000001
20160702:1310,167.37,372.84,13.98,56.86,25.65,2.0,0.0,2016-07-02 13:10:00,2016,7,554.19
20160702:1410,0.0,69.41,1.91,47.5,25.28,1.03,0.0,2016-07-02 14:10:00,2016,7,71.32
20160702:1510,0.0,54.47,1.5,37.32,25.35,0.76,0.0,2016-07-02 15:10:00,2016,7,55.97
20160702:1610,71.15,155.43,7.94,26.94,24.73,0.83,0.0,2016-07-02 16:10:00,2016,7,234.52
20160702:1710,0.0,41.42,1.23,16.76,24.15,0.83,0.0,2016-07-02 17:10:00,2016,7,42.65
20160702:1810,0.0,36.55,1.09,7.08,23.11,0.34,0.0,2016-07-02 18:10:00,2016,7,37.64
20160702:1910,0.0,0.0,0.0,0.0,22.65,1.31,0.0,2016-07-02 19:10:00,2016,7,0.0
20160702:2010,0.0,0.0,0.0,0.0,21.27,1.59,0.0,2016-07-02 20:10:00,2016,7,0.0
20160702:2110,0.0,0.0,0.0,0.0,20.46,1.52,0.0,2016-07-02 21:10:00,2016,7,0.0
20160702:2210,0.0,0.0,0.0,0.0,19.86,1.59,0.0,2016-07-02 22:10:00,2016,7,0.0
20160702:2310,0.0,0.0,0.0,0.0,19.39,1.59,0.0,2016-07-02 23:10:00,2016,7,0.0
20160703:0010,0.0,0.0,0.0,0.0,19.03,1.38,0.0,2016-07-03 00:10:00,2016,7,0.0
20160703:0110,0.0,0.0,0.0,0.0,18.45,1.59,0.0,2016-07-03 01:10:00,2016,7,0.0
20160703:0210,0.0,0.0,0.0,0.0,18.24,1.66,0.0,2016-07-03 02:10:00,2016,7,0.0
20160703:0310,0.0,0.0,0.0,0.0,18.32,1.52,0.0,2016-07-03 03:10:00,2016,7,0.0
20160703:0410,0.0,19.49,0.58,6.32,18.27,1.24,0.0,2016-07-03 04:10:00,2016,7,20.069999999999997
20160703:0510,0.32,67.57,1.88,15.96,19.41,1.17,0.0,2016-07-03 05:10:00,2016,7,69.76999999999998
20160703:0610,0.0,94.01,2.58,26.12,20.44,1.79,0.0,2016-07-03 06:10:00,2016,7,96.59
20160703:0710,0.0,91.37,2.51,36.49,21.41,1.93,0.0,2016-07-03 07:10:00,2016,7,93.88000000000001
20160703:0810,0.0,189.77,5.22,46.7,21.82,2.34,0.0,2016-07-03 08:10:00,2016,7,194.99
